구직신청번호,성별,나이,학력공통코드,학력공통코드명,희망근무지역(시도)_1,희망근무지역명(시군구)_1,희망근무지역명(시도)_2,희망근무지역명(시군구)_2,희망직종공통코드,희망직종공통코드명,희망직종경력년수,희망직종경력개월수,희망직종경력년_월수,구직인증상태공통구분,구직인증상태공통구분명,검색키워드1,검색키워드2,검색키워드3,검색키워드4,검색키워드5,등록일시,수정일시
H319202107050307,남,66,J00106,고등학교,서울,영등포구,서울,,561101,건물 청소원(공공건물아파트사무실병원상가공장 등),,,신입,J03402,승인,,,,,,19:17.0,19:21.0
H311202107050306,여,61,J00106,고등학교,서울,노원구,서울,,562900,기타 서비스 단순 종사원,,,신입,J03402,승인,,,,,,18:40.0,18:45.0
H130202107050305,남,69,J00106,고등학교,서울,금천구,,,542000,경비원(건물 관리원),15,0,15년0월,J03402,승인,,,,,,18:04.0,18:08.0
H323202107050304,여,63,J00106,고등학교,서울,,,,561101,건물 청소원(공공건물아파트사무실병원상가공장 등),5,0,5년0월,J03404,알선,,,,,,13:53.0,13:56.0
H313202107050290,여,63,J00104,중학교,서울,서대문구,서울,,550104,재가 요양보호사,2,0,2년0월,J03404,알선,,,,,,09:01.0,09:04.0
H302202107050289,여,56,J00106,고등학교,서울,중구,서울,,890000,제조 단순 종사원,,,신입,J03402,승인,,,,,,08:24.0,08:28.0
H311202107050288,남,57,J00106,고등학교,서울,노원구,서울,,702901,건물 보수원 및 영선원(아파트 기계?전기 시설관리 제외),,,신입,J03402,승인,,,,,,06:53.0,06:57.0
H308202107050287,여,59,J00106,고등학교,서울,성북구,서울,강북구,550103,시설 요양보호사(노인요양사),1,0,1년0월,J03404,알선,,,,,,03:28.0,03:32.0
H001202107050277,여,30,J00112,석사과정,서울,구로구,서울,영등포구,214109,한국어 강사(다문화 언어지도사 포함),,,신입,J03402,승인,한국어,다문화,중도입국자녀,한국어 강사,결혼이주여성,44:34.0,18:45.0
H001202107050263,여,27,J00110,대학_대학교,서울,강남구,경기,성남시,26103,영업 기획?관리?지원 사무원,,,신입,J03402,승인,디자인전공,마케팅,영업관리,상품기획,BM,12:50.0,28:47.0
H001202107050234,여,61,J00110,대학_대학교,서울,송파구,서울,,550103,시설 요양보호사(노인요양사),,,신입,J03402,승인,,,,,,22:05.0,51:41.0
H001202107050047,여,25,J00110,대학_대학교,서울,,경기,,307400,의무기록사,,,신입,J03402,승인,,,,,,51:53.0,21:15.0
H001202107050042,여,60,J00108,전문대학,서울,강서구,서울,,550103,시설 요양보호사(노인요양사),1,0,1년0월,J03404,알선,,,,,,44:38.0,57:22.0
H001202107050035,남,53,J00106,고등학교,서울,,,,561101,건물 청소원(공공건물아파트사무실병원상가공장 등),,,신입,J03402,승인,,,,,,31:31.0,01:41.0
H001202107050021,남,61,J00110,대학_대학교,서울,송파구,서울,강동구,231400,직업상담사,,,신입,J03402,승인,녹지분야,텃밭관리 & 주말농장,학교 보안관,공원/식물원,직업상담사,50:21.0,50:39.0
H001202107050001,여,47,J00110,대학_대학교,서울,중랑구,서울,동대문구,29500,전산자료 입력원 및 사무 보조원,4,11,4년11월,J03402,승인,,,,,,00:30.0,26:30.0
H001202107040442,남,38,J00106,고등학교,서울,,,,622902,승합차 운전원,,,신입,J03402,승인,,,,,,46:52.0,58:26.0
H001202107040439,여,47,J00110,대학_대학교,서울,,,,26201,인사 사무원,0,1,0년1월,J03404,알선,,,,,,35:06.0,48:08.0
H001202107040426,남,60,J00110,대학_대학교,서울,,경기,,222003,법무 사무원(일반 기업체),34,0,34년0월,J03402,승인,,,,,,47:26.0,48:31.0
H001202107040412,여,58,J00106,고등학교,서울,동대문구,서울,,550103,시설 요양보호사(노인요양사),4,0,4년0월,J03402,승인,,,,,,50:47.0,58:44.0
H001202107040411,남,33,J00110,대학_대학교,,,,,133101,시스템 소프트웨어 개발자(프로그래머),,,신입,J03402,승인,,,,,,50:12.0,57:59.0
H001202107040407,여,47,J00106,고등학교,서울,,,,613001,텔레마케터(콜센터),15,0,15년0월,J03402,승인,,,,,,45:15.0,04:53.0
H001202107040371,여,48,J00110,대학_대학교,서울,도봉구,서울,강북구,231104,방과후 교사 및 지도사,,,신입,J03402,승인,,,,,,15:46.0,38:18.0
H001202107040370,남,62,J00110,대학_대학교,서울,광진구,서울,성동구,542000,경비원(건물 관리원),2,0,2년0월,J03404,알선,경비원,건물경비,야간당직근무,공공기관 청사 경비,,09:07.0,02:19.0
H001202107040326,여,38,J00110,대학_대학교,서울,도봉구,서울,강북구,231100,사회복지사,,,신입,J03402,승인,,,,,,39:59.0,15:53.0
H001202107040315,남,68,J00106,고등학교,서울,서대문구,서울,중구,562902,환경 감시원,,,신입,J03402,승인,조경,산불관리,공공,,,24:41.0,30:12.0
H001202107040301,남,32,J00106,고등학교,서울,,,,27200,경리 사무원,1,0,1년0월,J03402,승인,,,,,,56:35.0,11:16.0
H001202107040285,여,55,J00106,고등학교,서울,,경기,하남시,27200,경리 사무원,7,0,7년0월,J03402,승인,경리,사무,공공,,,04:55.0,31:49.0
H001202107040257,여,58,J00106,고등학교,서울,,,,550200,육아 도우미(베이비시터),13,0,13년0월,J03402,승인,,,,,,26:25.0,56:04.0
H001202107040256,남,25,J00108,전문대학,서울,,경기,오산시,231100,사회복지사,,,신입,J03404,알선,,,,,,21:49.0,32:03.0
H001202107040215,여,60,J00106,고등학교,서울,,경기,고양시,307500,간호조무사,,,신입,J03402,승인,,,,,,36:50.0,35:20.0
H001202107040214,남,60,J00108,전문대학,서울,강남구,서울,송파구,29506,사무 보조원(일반사업체),34,4,34년4월,J03404,알선,주차관리원,청소원,사무보조,,,34:03.0,55:53.0
H001202107040204,남,54,J00106,고등학교,서울,,경기,,841100,컴퓨터 설치?수리원(컴퓨터A/S원),10,1,10년1월,J03404,알선,,,,,,00:55.0,30:00.0
H001202107040196,여,57,J00106,고등학교,서울,양천구,서울,강서구,28201,도로 운송 사무원(배차사무 포함),,,신입,J03402,승인,,,,,,22:08.0,28:27.0
H001202107040187,남,60,J00101,무학력,서울,광진구,경기,,622902,승합차 운전원,29,7,29년7월,J03404,알선,,,,,,07:25.0,25:45.0
H001202107040181,여,60,J00101,무학력,서울,강남구,서울,,561201,환경 미화원,1,6,1년6월,J03405,알선대기,미화,요양사,,,,45:46.0,53:53.0
H001202107040019,여,25,J00110,대학_대학교,서울,,서울,강남구,22202,HRD?교육?훈련 전문가,,,신입,J03402,승인,,,,,,26:12.0,07:51.0
H001202107040013,여,36,J00110,대학_대학교,서울,광진구,서울,전체,231101,사회복지사(사회복지시설),0,0,신입,J03404,알선,사회복지사,재가,노인재가요양,,,00:06.0,30:37.0
H001202107040005,여,24,J00110,대학_대학교,서울,,,,231101,사회복지사(사회복지시설),,,신입,J03402,승인,,,,,,43:32.0,56:58.0
H001202107030304,남,60,J00108,전문대학,서울,,경기,,623004,지게차 운전원,,,신입,J03404,알선,건물시설관리,냉난방,지게차운전,열차운행안전관리자,,56:43.0,08:57.0
H001202107030278,남,63,J00106,고등학교,서울,중랑구,서울,동대문구,561302,방역원(해충퇴치원 포함),,,신입,J03402,승인,,,,,,51:00.0,44:40.0
H001202107030275,여,60,J00106,고등학교,서울,서대문구,서울,은평구,561101,건물 청소원(공공건물아파트사무실병원상가공장 등),4,0,4년0월,J03402,승인,,,,,,42:25.0,26:51.0
H001202107030249,여,44,J00110,대학_대학교,서울,,,,231400,직업상담사,,,신입,J03402,승인,직업상담사,,,,,27:15.0,18:12.0
H001202107030246,남,62,J00106,고등학교,서울,영등포구,서울,,562100,계기 검침원 및 가스 점검원,,,신입,J03402,승인,경비지도사,,,,,17:02.0,52:18.0
H001202107030196,남,66,J00110,대학_대학교,서울,구로구,서울,강서구,542000,경비원(건물 관리원),,,신입,J03402,승인,,,,,,52:06.0,07:43.0
H001202107030185,여,24,J00110,대학_대학교,서울,,대구,,231500,시민단체 활동가,,,신입,J03402,승인,,,,,,32:33.0,03:24.0
H001202107030149,남,61,J00110,대학_대학교,서울,송파구,서울,,834002,빌딩 전기관리원,,,신입,J03404,알선,전기관리원,시설관리,건물관리,,,01:22.0,21:04.0
H001202107030137,남,69,J00108,전문대학,강원,,제주,,814002,건물용 냉난방 설비 조작원,18,0,18년0월,J03402,승인,,,,,,58:13.0,54:13.0
H001202107030122,여,63,J00106,고등학교,경기,의정부시,서울,,550104,재가 요양보호사,,,신입,J03404,알선,,,,,,28:00.0,14:08.0
H001202107021897,남,32,J00110,대학_대학교,인천,,서울,,26101,경영 기획 사무원,,,신입,J03402,승인,장애인,사무업무,사회복지사,청소년지도사,보조업무,59:05.0,56:28.0
H321202107021823,남,55,J00104,중학교,서울,,서울,관악구,542002,건물 경비원(청사학교병원상가빌딩공장 등),0,6,0년6월,J03404,알선,,,,,,14:00.0,34:25.0
H001202107021800,여,27,J00110,대학_대학교,서울,금천구,서울,강남구,29506,사무 보조원(일반사업체),3,0,3년0월,J03404,알선,,,,,,19:08.0,03:11.0
H001202107021799,여,58,J00110,대학_대학교,서울,중랑구,서울,,531203,유치원?어린이집 급식 조리사,,,신입,J03402,승인,,,,,,17:43.0,14:41.0
H001202107021640,남,41,J00110,대학_대학교,서울,,인천,부평구,25500,공공행정 사무원,,,신입,J03402,승인,장애인,사무지원,문서수발,사무보조,경비,01:58.0,59:42.0
H316202107021578,남,66,J00106,고등학교,서울,강서구,서울,전체,542002,건물 경비원(청사학교병원상가빌딩공장 등),5,0,5년0월,J03402,승인,,,,,,40:42.0,50:07.0
H307202107021546,남,66,J00104,중학교,서울,중랑구,서울,광진구,550104,재가 요양보호사,,,신입,J03404,알선,,,,,,33:33.0,05:36.0
H316202107021507,여,61,J00106,고등학교,서울,강서구,서울,양천구,561101,건물 청소원(공공건물아파트사무실병원상가공장 등),3,0,3년0월,J03404,알선,,,,,,29:00.0,49:53.0
H306202107020748,여,64,J00106,고등학교,서울,동대문구,지역무관,지역무관,561101,건물 청소원(공공건물아파트사무실병원상가공장 등),10,0,10년0월,J03402,승인,미화,청소,,,,36:49.0,19:50.0
H316202107020149,남,45,J00110,대학_대학교,서울,강서구,서울,양천구,25500,공공행정 사무원,,,신입,J03402,승인,,,,,,40:35.0,01:23.0
H315202107011413,여,47,J00106,고등학교,서울,양천구,서울,,612404,광고?출판 영업원,3,0,3년0월,J03402,승인,알바,바리스타,정직원,취업,월급,52:29.0,17:00.0
H322202107010618,여,71,J00104,중학교,서울,서초구,서울,강남구,561101,건물 청소원(공공건물아파트사무실병원상가공장 등),10,0,10년0월,J03404,알선,,,,,,53:33.0,09:59.0
H310202107010499,여,62,J00108,전문대학,서울,도봉구,서울,,550104,재가 요양보호사,4,0,4년0월,J03404,알선,운전1종보통,,,,,27:04.0,40:20.0
H001202106301743,남,47,J00106,고등학교,서울,관악구,경기,광명시,890000,제조 단순 종사원,1,4,1년4월,J03404,알선,,,,,,08:12.0,06:16.0
H324202106301650,남,27,J00110,대학_대학교,서울,전체,경기,전체,28103,무역 사무원(일본어),0,0,신입,J03404,알선,,,,,,06:55.0,11:44.0
H324202106291760,여,55,J00106,고등학교,서울,송파구,서울,전체,561101,건물 청소원(공공건물아파트사무실병원상가공장 등),0,0,신입,J03404,알선,,,,,,36:09.0,19:55.0
H307202106291544,남,35,J00110,대학_대학교,서울,중랑구,,,550103,시설 요양보호사(노인요양사),,,신입,J03402,승인,,,,,,09:03.0,59:50.0
H001202106291251,여,59,J00106,고등학교,서울,전체,경기,전체,706000,건설?채굴 단순 종사원,0,7,0년7월,J03402,승인,,,,,,43:34.0,09:44.0
H310202106290356,여,60,J00104,중학교,서울,도봉구,서울,강북구,561101,건물 청소원(공공건물아파트사무실병원상가공장 등),2,0,2년0월,J03404,알선,,,,,,18:55.0,40:07.0
H001202106282109,여,57,J00106,고등학교,서울,서대문구,서울,전체,550103,시설 요양보호사(노인요양사),5,9,5년9월,J03404,알선,,,,,,35:54.0,29:43.0
H001202106282078,남,52,J00108,전문대학,서울,전체,경기,전체,26103,영업 기획?관리?지원 사무원,2,0,2년0월,J03404,알선,수리,서비스,전자,단순제조,기술,39:01.0,29:47.0
H316202106281882,여,68,J00106,고등학교,서울,강서구,서울,전체,550104,재가 요양보호사,4,0,4년0월,J03404,알선,,,치매,,,13:14.0,40:18.0
H315202106281451,여,28,J00108,전문대학,서울,강서구,서울,양천구,27200,경리 사무원,0,9,0년9월,J03404,알선,,,,,,16:22.0,08:31.0
H306202106280882,여,50,J00110,대학_대학교,서울,동대문구,서울,광진구,616102,요금 정산원(주차요금통행료),,,신입,J03404,알선,,,,,,27:26.0,36:47.0
H306202106280811,남,62,J00106,고등학교,서울,전체,지역무관,지역무관,14301,경비 관리자,0,0,신입,J03404,알선,,,,,,46:34.0,29:59.0
H001202106251557,여,54,J00110,대학_대학교,서울,,,,612201,해외 영업원(영어),1,0,1년0월,J03404,알선,의류 생산 관리,의류 해외 영업,섬유 생산 관리,사무,MD,38:34.0,41:12.0
H316202106251086,여,61,J00106,고등학교,서울,강서구,서울,전체,550104,재가 요양보호사,6,0,6년0월,J03404,알선,,,,,,26:49.0,30:01.0
H001202106240209,남,58,J00110,대학_대학교,서울,,경기,부천시,834002,빌딩 전기관리원,3,0,3년0월,J03404,알선,전기,승강기,빌딩전기,전기기능사,승강기기능사,23:06.0,48:05.0
H320202106231173,여,35,J00110,대학_대학교,서울,전체,경기,광명시,25500,공공행정 사무원,1,0,1년0월,J03402,승인,,,,,,26:28.0,49:51.0
H311202106211479,여,52,J00106,고등학교,서울,노원구,서울,전체,550104,재가 요양보호사,0,6,0년6월,J03404,알선,중전 중후,3.4등급 여자.,,,,31:43.0,00:04.0
H324202106170324,여,50,J00112,석사과정,서울,송파구,서울,강동구,231100,사회복지사,0,0,신입,J03404,알선,사회복지사,아동관련,노인관련,의료사회복지,,16:01.0,10:12.0
H001202106170193,남,62,J00106,고등학교,서울,강북구,서울,,542002,건물 경비원(청사학교병원상가빌딩공장 등),0,6,0년6월,J03404,알선,경비원,주차관리,,,,43:55.0,39:14.0
H001202106160015,남,33,J00110,대학_대학교,서울,강서구,서울,전체,26102,마케팅?광고?홍보?상품기획 사무원,1,0,1년0월,J03404,알선,,,,,,04:32.0,29:59.0
H310202106150674,남,61,J00102,초등학교,서울,도봉구,서울,전체,542002,건물 경비원(청사학교병원상가빌딩공장 등),0,0,신입,J03404,알선,,,,,,00:31.0,00:12.0
H001202106130318,여,50,J00108,전문대학,서울,,경기,평택시,231101,사회복지사(사회복지시설),,,신입,J03404,알선,,,,,,55:51.0,07:41.0
H310202106111283,남,69,J00104,중학교,서울,전체,,,561101,건물 청소원(공공건물아파트사무실병원상가공장 등),0,0,신입,J03404,알선,운전1종대형,운전1종보통,,,,26:41.0,59:50.0
H001202106110201,남,46,J00106,고등학교,서울,구로구,서울,금천구,835100,전기 부품?제품 생산기계 조작원,3,0,3년0월,J03402,승인,바리스타,생산직,자전거정비,조립,,55:27.0,41:05.0
H001202106101581,여,23,J00110,대학_대학교,서울,강동구,서울,송파구,28300,자재?구매?물류 사무원,,,신입,J03404,알선,,,,,,11:58.0,02:54.0
H001202106100188,남,19,J00106,고등학교,지역무관,지역무관,강원,춘천시,29202,콜센터 상담원(콜센터?고객센터?CS센터),0,0,신입,J03402,승인,,,,,,47:56.0,49:53.0
H001202106091928,여,48,J00106,고등학교,서울,은평구,서울,종로구,29202,콜센터 상담원(콜센터?고객센터?CS센터),17,2,17년2월,J03402,승인,,,,,,26:14.0,13:52.0
H001202106090809,남,52,J00110,대학_대학교,서울,전체,대전,유성구,16300,제조?생산 관리자,4,0,4년0월,J03402,승인,파이썬,인공지능,딥러닝,머신러닝,고등학교 수학,43:19.0,10:29.0
H001202106090342,남,60,J00110,대학_대학교,서울,,경기,,151108,자동차공학 기술자 및 연구원,35,0,35년0월,J03402,승인,,,,,,12:17.0,43:31.0
H001202106072340,여,38,J00110,대학_대학교,서울,강남구,서울,동대문구,28100,무역 사무원,0,0,신입,J03402,승인,사무,경영지원,경리,회계,무역,09:54.0,09:44.0
H001202106050288,남,28,J00110,대학_대학교,지역무관,지역무관,,,28404,생산?품질 사무원 및 관리원(전기?전자?컴퓨터),0,0,신입,J03402,승인,,,,,,42:21.0,19:46.0
H001202106031470,여,61,J00112,석사과정,서울,,,,231500,시민단체 활동가,1,11,1년11월,J03402,승인,시민단체활동가,사회적경제,평생교육,,,15:14.0,17:57.0
H310202106031345,여,30,J00108,전문대학,서울,도봉구,서울,노원구,26301,총무 및 일반 사무원,0,0,신입,J03405,알선대기,,,,,,25:51.0,29:57.0
H001202106031091,여,54,J00108,전문대학,서울,,경기,,411209,수화 및 의료 통역가,1,0,1년0월,J03404,알선,,,,,,01:12.0,12:16.0
H001202106030977,남,37,J00108,전문대학,서울,전체,지역무관,지역무관,841100,컴퓨터 설치?수리원(컴퓨터A/S원),5,0,5년0월,J03402,승인,,,,,,29:59.0,20:02.0
H001202106020351,남,63,J00106,고등학교,서울,전체,,,15102,판매 관리자(소규모 판매점장 제외),11,0,11년0월,J03404,알선,매장 관리,기획,영업,,,51:30.0,59:54.0
H301202106010908,남,64,J00106,고등학교,서울,노원구,서울,전체,622904,주차 운전원,5,0,5년0월,J03404,알선,,,,,,30:36.0,10:24.0
